ReturnID,OrderID,AccountID,Status
7425,77052,3166,REFUNDED
7426,77074,7691,REFUNDED
7427,77106,4691,REFUNDED
7428,77117,8574,REFUNDED
7429,77120,8337,IN_TRANSIT
7430,77125,7800,REFUNDED
7431,77127,5176,RECEIVED
7432,77136,587,REFUNDED
7433,77140,3462,RECEIVED
7434,77177,8499,REFUNDED
7435,77181,3960,IN_TRANSIT
7436,77202,2826,REJECTED
7437,77207,3794,INITIATED
7438,77256,8715,REFUNDED
7439,77264,6368,REFUNDED
7440,77266,2139,RECEIVED
7441,77269,9917,REFUNDED
7442,77314,6236,REFUNDED
7443,77319,8568,REFUNDED
7444,77325,5643,INITIATED
7445,77331,127,REFUNDED
7446,77352,3430,REFUNDED
7447,77357,8266,REFUNDED
7448,77360,6071,REFUNDED
7449,77365,7776,IN_TRANSIT
7450,77372,1232,RECEIVED
7451,77388,5125,IN_TRANSIT
7452,77406,573,REFUNDED
7453,77419,8153,REFUNDED
7454,77422,9128,REJECTED
7455,77427,375,RECEIVED
7456,77448,3083,RECEIVED
7457,77451,6281,RECEIVED
7458,77457,5387,RECEIVED
7459,77458,3907,REFUNDED
7460,77459,4248,INITIATED
7461,77464,3648,RECEIVED
7462,77484,4233,REFUNDED
7463,77525,7097,REFUNDED
7464,77540,5629,RECEIVED
7465,77542,6364,RECEIVED
7466,77547,9352,REFUNDED
7467,77550,8358,REFUNDED
7468,77564,5080,RECEIVED
7469,77573,3299,INITIATED
7470,77577,4074,REFUNDED
7471,77578,3857,REFUNDED
7472,77585,7548,RECEIVED
7473,77624,9686,INITIATED
7474,77630,5043,REFUNDED
7475,77640,3469,REFUNDED
7476,77649,6667,RECEIVED
7477,77672,3079,REFUNDED
7478,77683,8429,REFUNDED
7479,77685,2387,RECEIVED
7480,77686,2033,RECEIVED
7481,77691,7012,REFUNDED
7482,77696,1879,IN_TRANSIT
7483,77700,3918,IN_TRANSIT
7484,77704,3037,REFUNDED
7485,77713,8358,RECEIVED
7486,77715,5928,IN_TRANSIT
7487,77739,5564,REFUNDED
7488,77772,2345,RECEIVED
7489,77783,6970,RECEIVED
7490,77790,4594,INITIATED
7491,77801,6915,REFUNDED
7492,77826,1720,IN_TRANSIT
7493,77837,4980,IN_TRANSIT
7494,77843,6178,INITIATED
7495,77845,4580,IN_TRANSIT
7496,77847,4027,IN_TRANSIT
7497,77848,4972,REFUNDED
7498,77862,2314,REFUNDED
7499,77884,3927,IN_TRANSIT
7500,77893,7035,RECEIVED
7501,77896,9677,REFUNDED
7502,77897,4764,REFUNDED
7503,77917,1660,RECEIVED
7504,77941,5295,REFUNDED
7505,77944,8695,INITIATED
7506,77945,3093,REFUNDED
7507,77952,7234,IN_TRANSIT
7508,77953,2270,IN_TRANSIT
7509,77956,5095,RECEIVED
7510,77963,2228,IN_TRANSIT
7511,77981,7322,REFUNDED
7512,77988,9617,RECEIVED
7513,78004,4270,REFUNDED
7514,78006,2009,INITIATED
7515,78007,4057,REFUNDED
7516,78027,6003,REFUNDED
7517,78038,8567,RECEIVED
7518,78047,5194,REFUNDED
7519,78062,2790,REFUNDED
7520,78084,529,REFUNDED
7521,78104,3546,INITIATED
7522,78112,1004,REFUNDED
7523,78119,8535,REFUNDED
7524,78126,9700,REFUNDED
7525,78151,3527,INITIATED
7526,78164,4669,REFUNDED
7527,78167,3147,REFUNDED
7528,78170,8313,REFUNDED
7529,78187,5094,RECEIVED
7530,78188,2043,RECEIVED
7531,78190,9598,RECEIVED
7532,78201,8232,REFUNDED
7533,78215,8441,RECEIVED
7534,78226,9870,RECEIVED
7535,78236,4704,REFUNDED
7536,78237,442,RECEIVED
7537,78240,7382,REFUNDED
7538,78242,3674,IN_TRANSIT
7539,78245,8790,REFUNDED
7540,78256,2281,REFUNDED
7541,78262,3627,REFUNDED
7542,78274,7245,RECEIVED
7543,78281,9558,REFUNDED
7544,78295,4172,IN_TRANSIT
7545,78307,5188,IN_TRANSIT
7546,78336,3318,RECEIVED
7547,78355,1212,REFUNDED
7548,78366,1968,RECEIVED
7549,78401,2059,REFUNDED
7550,78408,2654,REFUNDED
7551,78418,9933,RECEIVED
7552,78425,5965,INITIATED
7553,78431,5534,REFUNDED
7554,78437,5245,REFUNDED
7555,78449,4166,REFUNDED
7556,78455,620,REFUNDED
7557,78456,6725,IN_TRANSIT
7558,78465,1139,REFUNDED
7559,78485,1519,REFUNDED
7560,78488,7023,RECEIVED
7561,78491,8256,IN_TRANSIT
7562,78500,4300,REFUNDED
7563,78501,4383,REFUNDED
7564,78503,9246,REFUNDED
7565,78507,7774,REFUNDED
7566,78518,9506,REFUNDED
7567,78520,1897,REFUNDED
7568,78524,172,RECEIVED
7569,78525,22,REFUNDED
7570,78535,1678,REFUNDED
7571,78538,645,INITIATED
7572,78555,365,RECEIVED
7573,78556,5716,REFUNDED
7574,78558,4957,REFUNDED
7575,78573,6828,RECEIVED
7576,78586,8247,REFUNDED
7577,78588,917,REFUNDED
7578,78590,2238,REFUNDED
7579,78595,4147,IN_TRANSIT
7580,78598,7345,REFUNDED
7581,78609,271,IN_TRANSIT
7582,78659,4249,IN_TRANSIT
7583,78683,3841,REJECTED
7584,78691,1624,IN_TRANSIT
7585,78692,9031,REFUNDED
7586,78710,4066,IN_TRANSIT
7587,78715,8084,REFUNDED
7588,78748,6860,REFUNDED
7589,78750,221,REFUNDED
7590,78778,2630,RECEIVED
7591,78781,1170,REFUNDED
7592,78783,9850,IN_TRANSIT
7593,78786,991,REFUNDED
7594,78791,6242,REFUNDED
7595,78793,971,RECEIVED
7596,78796,5890,REFUNDED
7597,78801,5023,REFUNDED
7598,78808,234,REFUNDED
7599,78820,7711,INITIATED
7600,78823,3347,REFUNDED
7601,78854,7522,REFUNDED
7602,78864,334,RECEIVED
7603,78892,3370,REFUNDED
7604,78897,9667,REFUNDED
7605,78901,1875,RECEIVED
7606,78920,6368,REFUNDED
7607,78943,134,RECEIVED
7608,78945,6931,IN_TRANSIT
7609,78958,7977,IN_TRANSIT
7610,78960,6431,RECEIVED
7611,78991,5815,REFUNDED
7612,79001,6072,IN_TRANSIT
7613,79004,6972,REFUNDED
7614,79012,1278,INITIATED
7615,79031,379,REFUNDED
7616,79032,244,IN_TRANSIT
7617,79037,1495,REFUNDED
7618,79048,8558,REFUNDED
7619,79063,2120,REFUNDED
7620,79088,350,REFUNDED
7621,79099,7351,REFUNDED
7622,79106,721,REFUNDED
7623,79117,4592,IN_TRANSIT
7624,79118,8192,RECEIVED
7625,79131,3774,REFUNDED
7626,79143,2567,REFUNDED
7627,79153,1080,INITIATED
7628,79159,5127,INITIATED
7629,79170,4088,RECEIVED
7630,79197,1570,RECEIVED
7631,79204,2352,REFUNDED
7632,79215,5798,RECEIVED
7633,79217,5680,REFUNDED
7634,79218,9299,RECEIVED
7635,79219,4171,REFUNDED
7636,79232,4759,REFUNDED
7637,79242,5924,INITIATED
7638,79254,8897,REFUNDED
7639,79272,556,RECEIVED
7640,79289,5960,REFUNDED
7641,79298,6289,REFUNDED
7642,79303,6948,REFUNDED
7643,79308,6063,RECEIVED
7644,79312,929,REFUNDED
7645,79314,3371,REFUNDED
7646,79316,6179,INITIATED
7647,79317,8160,REFUNDED
7648,79318,3489,IN_TRANSIT
7649,79359,3267,IN_TRANSIT
7650,79364,8366,REFUNDED
7651,79366,2081,RECEIVED
7652,79381,2846,REFUNDED
7653,79388,6963,INITIATED
7654,79394,6841,REFUNDED
7655,79409,4678,INITIATED
7656,79416,6205,INITIATED
7657,79432,693,IN_TRANSIT
7658,79439,3935,IN_TRANSIT
7659,79440,8427,REFUNDED
7660,79447,2876,RECEIVED
7661,79451,7991,REFUNDED
7662,79460,5734,RECEIVED
7663,79464,6319,REFUNDED
7664,79466,9048,REFUNDED
7665,79478,6917,REFUNDED
7666,79511,3353,REFUNDED
7667,79516,8161,REFUNDED
7668,79522,7743,REFUNDED
7669,79534,370,RECEIVED
7670,79541,7531,REFUNDED
7671,79546,6389,REFUNDED
7672,79560,6234,REFUNDED
7673,79568,5375,REFUNDED
7674,79581,1457,REFUNDED
7675,79596,8510,IN_TRANSIT
7676,79597,2356,REFUNDED
7677,79599,3734,REFUNDED
7678,79607,2343,RECEIVED
7679,79611,8217,IN_TRANSIT
7680,79615,2834,REFUNDED
7681,79630,8824,IN_TRANSIT
7682,79632,2512,REFUNDED
7683,79633,7926,REFUNDED
7684,79635,4623,REFUNDED
7685,79660,4627,REFUNDED
7686,79662,6656,REFUNDED
7687,79672,4903,RECEIVED
7688,79673,1086,INITIATED
7689,79683,5414,REFUNDED
7690,79688,8728,REFUNDED
7691,79697,8405,INITIATED
7692,79720,8483,REFUNDED
7693,79730,2482,IN_TRANSIT
7694,79765,7238,REFUNDED
7695,79785,5395,RECEIVED
7696,79795,9499,RECEIVED
7697,79812,1264,REFUNDED
7698,79822,1769,REFUNDED
7699,79826,3858,RECEIVED
7700,79842,8357,REFUNDED
7701,79843,6912,RECEIVED
7702,79849,6955,REFUNDED
7703,79858,2988,REFUNDED
7704,79885,9874,REFUNDED
7705,79889,3675,REFUNDED
7706,79907,4868,REFUNDED
7707,79911,8789,RECEIVED
7708,79916,4387,REFUNDED
7709,79917,2685,REFUNDED
7710,79948,7464,REFUNDED
7711,79949,4883,REFUNDED
7712,79978,9087,RECEIVED
7713,79985,5771,IN_TRANSIT
7714,79987,489,REFUNDED
7715,79993,1181,RECEIVED
7716,80027,7715,REFUNDED
7717,80029,2937,REFUNDED
7718,80057,22,REFUNDED
7719,80072,5200,REFUNDED
7720,80095,3483,REFUNDED
7721,80100,9374,IN_TRANSIT
7722,80106,3763,RECEIVED
7723,80107,7381,RECEIVED
7724,80115,2838,REFUNDED
7725,80116,6027,REFUNDED
7726,80122,6917,REFUNDED
7727,80127,8649,REFUNDED
7728,80128,9804,RECEIVED
7729,80134,3066,RECEIVED
7730,80142,3101,REFUNDED
7731,80164,8297,REFUNDED
7732,80175,3180,REFUNDED
7733,80184,2824,IN_TRANSIT
7734,80186,5192,REFUNDED
7735,80189,5880,RECEIVED
7736,80198,268,REFUNDED
7737,80203,2710,REFUNDED
7738,80221,1271,REFUNDED
7739,80246,9973,REFUNDED
7740,80254,5470,RECEIVED
7741,80259,1438,RECEIVED
7742,80263,3960,REFUNDED
7743,80264,8619,INITIATED
7744,80289,146,REFUNDED
7745,80294,6446,REFUNDED
7746,80299,5887,IN_TRANSIT
7747,80307,9225,REFUNDED
7748,80315,9996,INITIATED
7749,80354,1838,REJECTED
7750,80356,1598,IN_TRANSIT
7751,80358,2049,RECEIVED
7752,80363,1850,RECEIVED
7753,80366,9626,REFUNDED
7754,80391,332,REFUNDED
7755,80404,3409,REFUNDED
7756,80405,9116,REFUNDED
7757,80407,7513,IN_TRANSIT
7758,80423,6287,RECEIVED
7759,80430,3891,REFUNDED
7760,80449,5980,IN_TRANSIT
7761,80456,2431,REFUNDED
7762,80461,7224,REFUNDED
7763,80467,6682,REFUNDED
7764,80471,691,REFUNDED
7765,80472,3697,INITIATED
7766,80484,299,IN_TRANSIT
7767,80499,6490,REFUNDED
7768,80511,7928,REFUNDED
7769,80512,3483,REFUNDED
7770,80517,5462,REFUNDED
7771,80533,3546,REFUNDED
7772,80534,3838,REFUNDED
7773,80537,1856,REFUNDED
7774,80539,3355,IN_TRANSIT
7775,80543,5385,REFUNDED
7776,80545,9876,REFUNDED
7777,80550,36,RECEIVED
7778,80556,6064,REFUNDED
7779,80572,712,REFUNDED
7780,80596,8485,REFUNDED
7781,80598,7230,REFUNDED
7782,80602,3821,RECEIVED
7783,80604,974,INITIATED
7784,80619,1173,REJECTED
7785,80621,3549,REFUNDED
7786,80626,3806,REFUNDED
7787,80631,5985,REFUNDED
7788,80640,1070,RECEIVED
7789,80656,3728,REFUNDED
7790,80701,2481,REFUNDED
7791,80707,5851,REFUNDED
7792,80716,1662,REFUNDED
7793,80725,6923,REFUNDED
7794,80730,9048,INITIATED
7795,80734,3124,REFUNDED
7796,80742,997,REFUNDED
7797,80749,4069,RECEIVED
7798,80763,4575,INITIATED
7799,80767,200,REFUNDED
7800,80778,2879,REFUNDED
7801,80785,5709,REFUNDED
7802,80791,9047,RECEIVED
7803,80808,2664,REFUNDED
7804,80809,5410,REFUNDED
7805,80816,1704,RECEIVED
7806,80831,2135,REJECTED
7807,80834,6515,INITIATED
7808,80839,5576,RECEIVED
7809,80907,4518,REFUNDED
7810,80910,232,REFUNDED
7811,80914,6724,REFUNDED
7812,80925,9278,REFUNDED
7813,80952,7940,IN_TRANSIT
7814,80957,8455,REFUNDED
7815,80960,6253,INITIATED
7816,80982,5033,REFUNDED
7817,80992,7324,REFUNDED
7818,80999,6137,REFUNDED
7819,81001,1699,RECEIVED
7820,81005,1316,INITIATED
7821,81017,2767,IN_TRANSIT
7822,81022,1983,IN_TRANSIT
7823,81024,5499,REFUNDED
7824,81027,2856,REFUNDED
7825,81028,8655,RECEIVED
7826,81032,1159,IN_TRANSIT
7827,81062,2894,INITIATED
7828,81073,9264,REFUNDED
7829,81075,1398,IN_TRANSIT
7830,81080,1542,INITIATED
7831,81082,9494,IN_TRANSIT
7832,81091,254,REFUNDED
7833,81124,7321,RECEIVED
7834,81126,9051,REFUNDED
7835,81152,9392,IN_TRANSIT
7836,81153,5476,REFUNDED
7837,81155,611,REFUNDED
7838,81168,9148,REFUNDED
7839,81181,2951,RECEIVED
7840,81197,1037,INITIATED
7841,81216,877,REFUNDED
7842,81231,8975,INITIATED
7843,81233,2200,IN_TRANSIT
7844,81242,1974,REJECTED
7845,81243,1248,REFUNDED
7846,81246,2276,IN_TRANSIT
7847,81248,9604,REFUNDED
7848,81257,9818,INITIATED
7849,81260,1705,INITIATED
7850,81273,5200,REFUNDED
7851,81276,6349,IN_TRANSIT
7852,81289,4066,RECEIVED
7853,81291,2759,REFUNDED
7854,81294,4721,REFUNDED
7855,81296,5888,RECEIVED
7856,81324,9249,RECEIVED
7857,81351,3214,REFUNDED
7858,81357,8681,REFUNDED
7859,81380,6307,RECEIVED
7860,81384,261,REFUNDED
7861,81396,10,REFUNDED
7862,81405,2196,RECEIVED
7863,81419,2139,REFUNDED
7864,81421,6094,REFUNDED
7865,81428,2873,REFUNDED
7866,81433,6442,REFUNDED
7867,81444,7210,RECEIVED
7868,81459,1770,IN_TRANSIT
7869,81468,6881,IN_TRANSIT
7870,81473,524,REFUNDED
7871,81474,9290,REFUNDED
7872,81485,9880,REFUNDED
7873,81500,422,RECEIVED
7874,81519,26,RECEIVED
7875,81545,5451,REFUNDED
7876,81571,454,INITIATED
7877,81572,119,IN_TRANSIT
7878,81578,619,IN_TRANSIT
7879,81581,9958,IN_TRANSIT
7880,81594,6954,REFUNDED
7881,81597,3684,REFUNDED
7882,81599,4062,REFUNDED
7883,81600,4069,RECEIVED
7884,81607,6304,REFUNDED
7885,81613,3123,REFUNDED
7886,81628,7924,RECEIVED
7887,81635,6120,RECEIVED
7888,81640,3137,IN_TRANSIT
7889,81661,1409,REFUNDED
7890,81663,3895,REFUNDED
7891,81670,1555,REFUNDED
7892,81676,7139,REFUNDED
7893,81679,8790,RECEIVED
7894,81681,9078,RECEIVED
7895,81696,8954,REFUNDED
7896,81698,1965,REFUNDED
7897,81705,8321,IN_TRANSIT
7898,81707,5393,REFUNDED
7899,81715,3212,RECEIVED
7900,81736,2496,REFUNDED
7901,81755,747,REFUNDED
7902,81766,8913,RECEIVED
7903,81776,2601,REFUNDED
7904,81790,6216,IN_TRANSIT
7905,81795,6490,REFUNDED
7906,81800,1462,REJECTED
7907,81801,9896,REFUNDED
7908,81803,4241,IN_TRANSIT
7909,81805,1853,REFUNDED
7910,81808,897,IN_TRANSIT
7911,81813,5190,RECEIVED
7912,81819,6210,REFUNDED
7913,81840,6785,RECEIVED
7914,81842,9470,REFUNDED
7915,81865,2704,RECEIVED
7916,81871,7653,REFUNDED
7917,81892,6617,REFUNDED
7918,81905,437,RECEIVED
7919,81930,5239,REFUNDED
7920,81964,2725,INITIATED
7921,81976,6936,REFUNDED
7922,81982,7228,RECEIVED
7923,81996,9662,IN_TRANSIT
7924,81998,4081,REFUNDED
7925,82005,3135,RECEIVED
7926,82020,2351,REFUNDED
7927,82021,5071,IN_TRANSIT
7928,82049,5952,IN_TRANSIT
7929,82054,635,REFUNDED
7930,82058,2002,RECEIVED
7931,82079,3411,RECEIVED
7932,82089,6614,REFUNDED
7933,82091,8329,REJECTED
7934,82095,6252,REFUNDED
7935,82100,493,REFUNDED
7936,82103,4466,INITIATED
7937,82108,7496,REFUNDED
7938,82142,464,IN_TRANSIT
7939,82152,8148,REFUNDED
7940,82163,3159,REFUNDED
7941,82189,9234,REFUNDED
7942,82215,6907,IN_TRANSIT
7943,82237,7523,IN_TRANSIT
7944,82243,8830,REFUNDED
7945,82253,325,REFUNDED
7946,82257,1257,REFUNDED
7947,82270,6452,REFUNDED
7948,82280,8456,REFUNDED
7949,82282,2652,RECEIVED
7950,82283,9705,REFUNDED
7951,82287,3100,RECEIVED
7952,82295,1017,REJECTED
7953,82300,7166,REFUNDED
7954,82302,3308,RECEIVED
7955,82338,4408,REFUNDED
7956,82343,9538,IN_TRANSIT
7957,82345,2624,REFUNDED
7958,82355,6430,REFUNDED
7959,82384,2484,INITIATED
7960,82401,9720,REFUNDED
7961,82443,3056,INITIATED
7962,82453,1884,RECEIVED
7963,82455,3433,INITIATED
7964,82459,6947,RECEIVED
7965,82460,1917,REFUNDED
7966,82472,8005,IN_TRANSIT
7967,82478,1388,INITIATED
7968,82502,356,REFUNDED
7969,82509,8482,REFUNDED
7970,82510,5227,INITIATED
7971,82514,2088,INITIATED
7972,82525,2444,REFUNDED
7973,82530,9498,IN_TRANSIT
7974,82535,1189,REFUNDED
7975,82548,4113,REFUNDED
7976,82549,2073,REFUNDED
7977,82552,3032,REFUNDED
7978,82554,9892,REFUNDED
7979,82571,2974,REFUNDED
7980,82575,8870,REFUNDED
7981,82589,1108,REFUNDED
7982,82592,9410,REFUNDED
7983,82593,8974,REFUNDED
7984,82611,7008,REFUNDED
7985,82614,7311,INITIATED
7986,82633,6023,RECEIVED
7987,82635,5768,REFUNDED
7988,82641,5806,REFUNDED
7989,82663,8417,REFUNDED
7990,82672,9471,REFUNDED
7991,82704,8701,REFUNDED
7992,82716,3753,IN_TRANSIT
7993,82744,3104,REJECTED
7994,82757,5790,RECEIVED
7995,82783,5610,REFUNDED
7996,82787,3348,REJECTED
7997,82821,7837,REFUNDED
7998,82826,3536,RECEIVED
7999,82832,7327,IN_TRANSIT
8000,82837,9304,REFUNDED
8001,82842,4202,REFUNDED
8002,82845,5710,REFUNDED
8003,82868,2372,REFUNDED
8004,82879,4158,RECEIVED
8005,82885,3396,REFUNDED
8006,82905,8612,RECEIVED
8007,82929,2324,REJECTED
8008,82957,7334,REFUNDED
8009,82989,7446,REFUNDED
8010,83011,74,REFUNDED
8011,83043,7427,REFUNDED
8012,83063,1601,RECEIVED
8013,83075,7769,REFUNDED
8014,83086,1356,RECEIVED
8015,83094,719,REFUNDED
8016,83097,8289,REFUNDED
8017,83127,7733,REFUNDED
8018,83131,8706,IN_TRANSIT
8019,83137,9896,RECEIVED
8020,83158,7190,RECEIVED
8021,83174,7573,RECEIVED
8022,83182,9131,REFUNDED
8023,83207,1926,REFUNDED
8024,83243,8686,RECEIVED
8025,83245,7517,REFUNDED
8026,83246,8456,REFUNDED
8027,83256,2186,RECEIVED
8028,83289,5225,RECEIVED
8029,83291,786,REFUNDED
8030,83294,5025,RECEIVED
8031,83298,7024,INITIATED
8032,83314,2646,REFUNDED
8033,83345,6144,REFUNDED
8034,83357,5215,RECEIVED
8035,83363,9351,REFUNDED
8036,83370,921,REFUNDED
8037,83386,8461,RECEIVED
8038,83392,6527,IN_TRANSIT
8039,83398,8405,REFUNDED
8040,83417,9557,RECEIVED
8041,83418,9966,IN_TRANSIT
8042,83433,3904,RECEIVED
8043,83434,4133,REFUNDED
8044,83440,927,IN_TRANSIT
8045,83444,5463,REFUNDED
8046,83449,8792,REFUNDED
8047,83492,9447,REFUNDED
8048,83503,9585,IN_TRANSIT
8049,83516,119,INITIATED
8050,83541,7033,REFUNDED
8051,83571,5277,REFUNDED
8052,83577,7780,IN_TRANSIT
8053,83605,2942,REFUNDED
8054,83613,8517,INITIATED
8055,83615,1872,REFUNDED
8056,83620,3328,IN_TRANSIT
8057,83649,5831,IN_TRANSIT
8058,83653,1410,IN_TRANSIT
8059,83661,6317,INITIATED
8060,83683,1715,REFUNDED
8061,83705,2320,IN_TRANSIT
8062,83728,2304,REFUNDED
8063,83733,7806,IN_TRANSIT
8064,83735,7237,REFUNDED
8065,83736,2483,REFUNDED
8066,83753,9152,REFUNDED
8067,83769,6789,REFUNDED
8068,83797,9201,RECEIVED
8069,83805,3074,REFUNDED
8070,83807,2775,REFUNDED
8071,83808,6056,REFUNDED
8072,83810,9818,REFUNDED
8073,83836,1869,REFUNDED
8074,83841,89,RECEIVED
8075,83865,3491,REJECTED
8076,83879,7019,RECEIVED
8077,83880,3633,IN_TRANSIT
8078,83881,435,REFUNDED
8079,83905,1752,REFUNDED
8080,83908,9044,REFUNDED
8081,83916,3822,RECEIVED
8082,83922,9923,RECEIVED
8083,83930,9395,REFUNDED
8084,83939,4396,REFUNDED
8085,83966,6679,RECEIVED
8086,83970,809,REJECTED
8087,84008,1865,REFUNDED
8088,84014,3125,REFUNDED
8089,84036,2716,INITIATED
8090,84038,112,IN_TRANSIT
8091,84057,1293,REFUNDED
8092,84065,3083,RECEIVED
8093,84069,1010,REFUNDED
8094,84071,3716,REFUNDED
8095,84080,5965,REFUNDED
8096,84093,2366,RECEIVED
8097,84107,4832,REFUNDED
8098,84110,1712,REFUNDED
8099,84149,7163,REFUNDED
8100,84153,8428,IN_TRANSIT
8101,84165,7920,REFUNDED
8102,84171,1178,INITIATED
8103,84177,6732,IN_TRANSIT
8104,84180,4421,IN_TRANSIT
8105,84194,7068,REFUNDED
8106,84210,6065,REFUNDED
8107,84222,9166,RECEIVED
8108,84234,454,RECEIVED
8109,84262,7001,REFUNDED
8110,84264,265,RECEIVED
8111,84269,2844,RECEIVED
8112,84292,8289,REFUNDED
8113,84305,5404,REFUNDED
8114,84317,4241,REFUNDED
8115,84341,4908,REFUNDED
8116,84342,8448,IN_TRANSIT
8117,84372,2402,RECEIVED
8118,84383,5806,REFUNDED
8119,84393,1443,REFUNDED
8120,84394,8636,REFUNDED
8121,84397,7959,REJECTED
8122,84401,1888,REFUNDED
8123,84407,323,REFUNDED
8124,84420,8036,REJECTED
8125,84432,118,REFUNDED
8126,84433,6486,REFUNDED
8127,84440,598,REFUNDED
8128,84452,1375,RECEIVED
8129,84459,2141,REFUNDED
8130,84460,3724,INITIATED
8131,84462,846,REFUNDED
8132,84474,1246,INITIATED
8133,84482,1473,REFUNDED
8134,84487,1023,IN_TRANSIT
8135,84488,4366,REFUNDED
8136,84500,2638,REFUNDED
8137,84513,7158,REFUNDED
8138,84530,4837,REFUNDED
8139,84533,8770,RECEIVED
8140,84536,5321,REFUNDED
8141,84552,9529,REFUNDED
8142,84564,7418,REFUNDED
8143,84585,4202,REFUNDED
8144,84596,4822,IN_TRANSIT
8145,84610,8295,REFUNDED
8146,84618,3589,REFUNDED
8147,84625,549,REFUNDED
8148,84630,8883,RECEIVED
8149,84632,847,REFUNDED
8150,84650,6913,RECEIVED
8151,84663,1355,RECEIVED
8152,84671,5242,REFUNDED
8153,84688,183,RECEIVED
8154,84702,7430,REFUNDED
8155,84713,7370,REFUNDED
8156,84722,5421,IN_TRANSIT
8157,84740,1552,REFUNDED
8158,84742,6983,REFUNDED
8159,84752,9167,RECEIVED
8160,84762,964,INITIATED
8161,84770,8142,IN_TRANSIT
8162,84772,4011,RECEIVED
8163,84793,3534,REFUNDED
8164,84794,8233,REFUNDED
8165,84801,556,REFUNDED
8166,84824,4928,INITIATED
8167,84831,260,IN_TRANSIT
8168,84833,1615,INITIATED
8169,84856,2406,REFUNDED
8170,84857,438,REFUNDED
8171,84860,7140,REFUNDED
8172,84865,4668,REFUNDED
8173,84868,1568,INITIATED
8174,84876,7559,REFUNDED
8175,84882,49,REFUNDED
8176,84899,8378,INITIATED
8177,84904,2787,RECEIVED
8178,84907,9153,REFUNDED
8179,84911,4433,REFUNDED
8180,84915,4390,REFUNDED
8181,84917,3100,INITIATED
8182,84935,3531,IN_TRANSIT
8183,84938,7836,REFUNDED
8184,84944,2310,INITIATED
8185,84956,9837,RECEIVED
8186,85004,1230,REJECTED
8187,85006,8049,RECEIVED
8188,85021,4150,REFUNDED
8189,85036,4786,REFUNDED
8190,85037,1082,REFUNDED
8191,85061,8904,INITIATED
8192,85064,1888,REFUNDED
8193,85066,7657,REFUNDED
8194,85068,8572,IN_TRANSIT
8195,85093,6248,REFUNDED
8196,85099,9758,REFUNDED
8197,85109,8961,REFUNDED
8198,85118,22,REFUNDED
8199,85121,3053,REFUNDED
8200,85136,796,REFUNDED
8201,85152,102,REFUNDED
8202,85157,72,RECEIVED
8203,85164,7033,INITIATED
8204,85171,3081,REFUNDED
8205,85197,2079,REFUNDED
8206,85201,6140,RECEIVED
8207,85210,7220,REFUNDED
8208,85214,5726,REFUNDED
8209,85219,6372,RECEIVED
8210,85226,7970,INITIATED
8211,85235,6345,REFUNDED
8212,85238,1145,RECEIVED
8213,85239,1006,REFUNDED
8214,85243,1067,REFUNDED
8215,85255,9462,REFUNDED
8216,85256,6438,IN_TRANSIT
8217,85284,6658,RECEIVED
8218,85292,5945,REFUNDED
8219,85306,2488,IN_TRANSIT
8220,85319,1984,INITIATED
8221,85321,9228,INITIATED
8222,85324,4084,REFUNDED
8223,85335,5397,REJECTED
8224,85338,2144,REFUNDED
8225,85340,482,REFUNDED
8226,85342,2666,INITIATED
8227,85351,5657,REFUNDED
8228,85356,7813,REFUNDED
8229,85366,1842,REFUNDED
8230,85367,3654,REFUNDED
8231,85369,6504,REFUNDED
8232,85373,8718,REFUNDED
8233,85396,618,REFUNDED
8234,85405,5632,REFUNDED
8235,85406,911,RECEIVED
8236,85417,1904,IN_TRANSIT
8237,85424,2087,INITIATED
8238,85436,4342,REFUNDED
8239,85437,780,REFUNDED
8240,85446,1592,REFUNDED
8241,85448,7220,REFUNDED
8242,85449,1385,REFUNDED
8243,85451,4494,REFUNDED
8244,85459,1595,INITIATED
8245,85473,3977,IN_TRANSIT
8246,85475,7449,REFUNDED
8247,85488,6494,REFUNDED
8248,85492,3907,RECEIVED
8249,85500,4255,REFUNDED
8250,85503,1956,RECEIVED
8251,85508,1890,REFUNDED
8252,85510,4081,REFUNDED
8253,85513,6407,REFUNDED
8254,85523,4116,RECEIVED
8255,85549,8331,REFUNDED
8256,85565,6944,IN_TRANSIT
8257,85599,7937,IN_TRANSIT
8258,85619,3575,RECEIVED
8259,85620,2815,RECEIVED
8260,85634,2914,IN_TRANSIT
8261,85639,1141,INITIATED
8262,85642,6762,IN_TRANSIT
8263,85653,1,REFUNDED
8264,85672,4728,RECEIVED
8265,85691,7202,REFUNDED
8266,85695,5125,RECEIVED
8267,85704,880,INITIATED
8268,85706,3532,REFUNDED
8269,85714,4383,REFUNDED
8270,85721,2396,REFUNDED
8271,85736,8830,IN_TRANSIT
8272,85747,537,IN_TRANSIT
8273,85777,2951,INITIATED
8274,85787,9899,IN_TRANSIT
8275,85800,6743,REFUNDED
8276,85804,7440,RECEIVED
8277,85814,120,REFUNDED
8278,85830,2888,RECEIVED
8279,85834,1132,REFUNDED
8280,85835,4709,INITIATED
8281,85852,5162,IN_TRANSIT
8282,85876,9162,INITIATED
8283,85883,7626,REFUNDED
8284,85886,4616,REFUNDED
8285,85923,3251,INITIATED
8286,85926,8716,RECEIVED
8287,85935,2297,RECEIVED
8288,85947,7124,REFUNDED
