ReturnItemID,ReturnID,OrderItemID,Quantity,RefundAmount
11516,8218,166173,1,650.19
11517,8219,166201,1,113.78
11518,8219,166199,1,33.27
11519,8220,166224,1,1401.94
11520,8221,166230,1,568.00
11521,8222,166235,3,246.45
11522,8223,166256,2,40.40
11523,8224,166264,1,29.52
11524,8224,166266,1,27.08
11525,8224,166265,2,1937.32
11526,8225,166270,1,1640.96
11527,8226,166275,1,560.07
11528,8227,166289,1,27.08
11529,8228,166298,1,15.97
11530,8229,166313,1,642.92
11531,8230,166316,2,922.30
11532,8230,166315,2,100.38
11533,8231,166319,2,138.24
11534,8232,166325,3,2387.04
11535,8233,166371,1,56.83
11536,8234,166389,1,37.74
11537,8235,166390,1,1629.64
11538,8235,166391,2,2495.48
11539,8236,166415,1,1376.70
11540,8237,166431,1,866.06
11541,8238,166459,1,21.13
11542,8239,166463,1,94.37
11543,8240,166477,1,42.43
11544,8241,166483,1,71.76
11545,8242,166484,1,255.41
11546,8243,166487,1,27.52
11547,8243,166486,1,16.87
11548,8244,166507,2,30.70
11549,8245,166531,1,66.43
11550,8245,166530,1,80.06
11551,8246,166534,1,113.78
11552,8246,166533,1,1036.13
11553,8247,166565,1,60.62
11554,8248,166574,1,1629.64
11555,8248,166573,1,69.12
11556,8248,166572,1,31.48
11557,8249,166592,1,51.68
11558,8249,166590,1,251.95
11559,8250,166595,1,1333.44
11560,8251,166606,1,492.09
11561,8252,166610,1,101.21
11562,8253,166616,1,550.27
11563,8253,166614,1,1905.47
11564,8254,166635,1,265.44
11565,8255,166699,1,25.23
11566,8256,166723,1,10.18
11567,8257,166799,1,32.32
11568,8257,166800,1,20.98
11569,8258,166847,1,105.40
11570,8259,166848,1,76.58
11571,8260,166873,2,319.70
11572,8260,166874,1,65.02
11573,8260,166875,1,67.59
11574,8261,166887,1,1007.18
11575,8262,166895,1,28.05
11576,8263,166911,1,1472.28
11577,8263,166913,1,51.55
11578,8264,166944,1,1026.34
11579,8265,166982,1,36.20
11580,8266,166987,1,17.78
11581,8267,167007,1,17.60
11582,8268,167013,1,57.64
11583,8268,167015,1,1905.47
11584,8269,167030,1,200.83
11585,8270,167047,1,94.37
11586,8271,167077,1,30.41
11587,8271,167078,1,27.01
11588,8272,167106,1,204.47
11589,8273,167165,1,63.87
11590,8273,167164,1,1905.47
11591,8274,167181,1,301.27
11592,8274,167180,1,103.15
11593,8275,167209,1,1029.87
11594,8276,167219,1,20.57
11595,8277,167236,1,378.16
11596,8278,167269,3,283.11
11597,8278,167270,2,138.24
11598,8279,167278,1,451.20
11599,8280,167279,1,65.80
11600,8281,167310,1,2131.55
11601,8281,167313,1,722.55
11602,8282,167359,1,30.84
11603,8283,167374,1,401.11
11604,8283,167373,1,101.21
11605,8284,167378,1,31.23
11606,8284,167377,1,897.70
11607,8285,167444,1,27.08
11608,8286,167449,1,20.57
11609,8286,167450,1,579.05
11610,8286,167448,1,86.83
11611,8287,167465,1,49.74
11612,8288,167484,1,75.75
11613,8289,167504,1,72.24
11614,8290,167509,1,55.66
11615,8291,167528,1,1029.87
11616,8292,167562,1,97.10
11617,8292,167561,1,833.75
11618,8293,167567,1,27.92
11619,8294,167602,2,161.60
11620,8295,167631,1,478.83
11621,8296,167645,1,80.51
11622,8297,167661,2,1795.40
11623,8298,167669,1,264.14
11624,8299,167680,1,34.02
11625,8300,167681,1,356.02
11626,8301,167693,1,38.81
11627,8301,167689,1,31.00
11628,8301,167688,1,115.70
11629,8302,167712,1,959.96
11630,8302,167714,1,28.82
11631,8303,167757,1,21.66
11632,8304,167769,1,15.35
11633,8305,167823,2,99.48
11634,8306,167828,1,47.43
11635,8306,167829,1,400.03
11636,8307,167833,1,10.00
11637,8307,167835,1,560.07
11638,8307,167834,1,1166.38
11639,8308,167843,1,57.28
11640,8309,167893,1,400.10
11641,8310,167912,1,103.38
11642,8311,167988,1,20.57
11643,8312,168014,1,24.32
11644,8313,168023,3,1669.08
11645,8314,168038,1,454.64
11646,8315,168053,1,62.16
11647,8315,168054,1,25.23
11648,8315,168052,1,881.71
11649,8316,168061,1,985.12
11650,8317,168067,1,697.89
11651,8318,168103,1,83.17
11652,8319,168110,1,66.91
11653,8320,168121,1,12.79
11654,8321,168128,1,37.74
11655,8322,168157,1,411.64
11656,8323,168159,1,835.91
11657,8324,168184,1,1596.53
11658,8324,168183,1,20.82
11659,8325,168208,1,38.81
11660,8326,168235,1,12.79
11661,8327,168239,1,19.83
11662,8328,168255,1,113.78
11663,8328,168257,1,1050.61
11664,8329,168301,1,319.38
11665,8329,168299,1,105.02
11666,8330,168328,1,1590.04
11667,8331,168331,1,25.39
11668,8332,168334,1,49.74
11669,8333,168356,1,89.21
11670,8334,168362,1,363.10
11671,8335,168423,1,111.90
11672,8335,168425,2,20.62
11673,8335,168424,2,51.60
11674,8336,168443,1,26.63
11675,8337,168484,1,22.88
11676,8337,168485,1,1081.98
11677,8338,168504,1,72.89
11678,8339,168529,1,562.52
11679,8339,168528,1,43.72
11680,8340,168539,1,39.79
11681,8341,168552,1,31.23
11682,8342,168574,1,30.00
11683,8343,168580,1,212.58
11684,8343,168579,2,2139.62
11685,8344,168618,2,97.12
11686,8344,168617,1,22.09
11687,8345,168632,1,1524.32
11688,8345,168630,1,51.55
11689,8346,168643,1,50.19
11690,8347,168664,1,2131.55
11691,8348,168676,1,1156.96
11692,8348,168677,1,793.42
11693,8348,168674,1,48.22
11694,8349,168681,1,585.55
11695,8349,168684,2,1171.10
11696,8350,168697,1,17.31
11697,8351,168712,1,854.06
11698,8352,168756,1,489.42
11699,8353,168820,1,2179.37
11700,8354,168857,1,735.04
11701,8354,168856,1,911.71
11702,8354,168855,1,31.48
11703,8355,168902,1,2131.55
11704,8356,168933,1,85.33
11705,8356,168935,1,1026.36
11706,8356,168934,1,58.91
11707,8357,168955,1,2171.73
11708,8357,168954,1,213.79
11709,8358,168966,1,86.73
11710,8358,168967,1,53.63
11711,8359,168984,1,1113.77
11712,8360,168987,1,78.33
11713,8361,169029,1,87.62
11714,8362,169036,1,53.63
11715,8363,169076,2,110.68
11716,8364,169097,1,133.23
11717,8364,169099,1,101.08
11718,8365,169107,2,40.98
11719,8366,169140,1,27.37
11720,8366,169139,1,343.07
11721,8367,169149,1,97.20
11722,8368,169152,1,80.03
11723,8369,169177,1,25.21
11724,8369,169176,1,21.13
11725,8370,169179,1,76.45
11726,8371,169194,1,30.00
11727,8372,169195,1,10.18
11728,8373,169202,1,51.68
11729,8374,169227,3,554.91
11730,8375,169261,1,85.25
11731,8376,169269,1,838.84
11732,8376,169270,1,52.98
11733,8377,169305,1,404.31
11734,8377,169308,1,594.03
11735,8378,169335,1,694.64
11736,8379,169341,1,107.55
11737,8380,169349,1,321.67
11738,8380,169347,1,1409.39
11739,8381,169362,1,34.40
11740,8381,169363,1,128.29
11741,8381,169361,1,1497.07
11742,8382,169382,1,11.27
11743,8383,169414,1,48.56
11744,8384,169453,1,332.27
11745,8385,169470,1,79.89
11746,8386,169486,1,34.40
11747,8387,169540,1,146.72
11748,8387,169539,1,30.83
11749,8387,169541,1,41.91
11750,8388,169596,1,19.42
11751,8389,169635,1,15.69
11752,8389,169634,3,352.65
11753,8389,169633,2,3154.60
11754,8390,169639,1,873.28
11755,8391,169655,1,72.24
11756,8391,169654,1,649.82
11757,8392,169684,1,1590.04
11758,8393,169689,1,20.98
11759,8394,169711,1,18.59
11760,8395,169736,3,4888.92
11761,8395,169739,1,114.99
11762,8396,169774,1,676.12
11763,8396,169773,2,115.18
11764,8397,169806,2,132.46
11765,8398,169821,1,51.68
11766,8399,169843,2,274.48
11767,8400,169847,1,28.82
11768,8401,169849,1,76.58
11769,8402,169894,2,138.24
11770,8402,169893,3,181.62
11771,8403,169942,1,303.02
11772,8404,169966,3,154.65
11773,8405,169983,1,1134.04
11774,8406,169988,1,49.74
11775,8407,169997,1,71.33
11776,8407,169996,1,52.30
11777,8408,170009,1,32.32
11778,8409,170032,1,51.87
11779,8409,170036,2,125.12
11780,8409,170034,1,568.54
11781,8410,170068,1,30.84
11782,8411,170097,1,117.12
11783,8411,170098,3,1663.62
11784,8411,170099,1,31.00
11785,8412,170112,1,27.08
11786,8412,170113,1,400.65
11787,8413,170114,1,30.37
11788,8414,170137,1,72.89
11789,8415,170146,1,20.49
11790,8416,170171,1,33.74
11791,8417,170172,1,893.87
11792,8418,170215,1,76.45
11793,8418,170214,1,18.32
11794,8418,170217,1,116.11
11795,8419,170235,1,604.34
11796,8420,170249,1,25.80
11797,8421,170253,1,13.34
11798,8422,170254,1,137.25
11799,8422,170255,1,639.60
11800,8423,170256,1,17.60
11801,8424,170309,1,86.83
11802,8425,170317,1,48.22
11803,8426,170321,1,120.10
11804,8427,170326,1,998.08
11805,8428,170350,1,51.76
11806,8429,170354,1,528.39
11807,8430,170371,1,23.91
11808,8431,170386,1,44.56
11809,8432,170392,1,74.46
11810,8432,170394,1,90.28
11811,8433,170433,1,968.66
11812,8433,170434,1,2194.34
11813,8434,170437,1,948.64
11814,8434,170438,1,127.53
11815,8435,170532,1,71.76
11816,8436,170541,1,27.01
11817,8437,170557,1,20.20
11818,8438,170587,1,210.44
11819,8439,170594,1,10.00
11820,8439,170593,1,25.39
11821,8440,170624,1,157.26
11822,8441,170626,1,417.70
11823,8442,170650,1,44.76
11824,8442,170651,1,115.70
11825,8443,170725,1,421.77
11826,8443,170724,1,53.90
11827,8444,170743,1,57.59
11828,8445,170783,1,137.24
11829,8446,170790,1,105.40
11830,8446,170786,2,279.26
11831,8447,170809,2,57.64
11832,8448,170831,1,15.76
11833,8448,170828,1,30.83
11834,8448,170830,1,20.09
11835,8448,170827,1,40.49
11836,8449,170870,1,1050.61
11837,8450,170919,2,1482.26
11838,8450,170920,1,20.57
11839,8450,170918,1,58.08
11840,8451,170922,2,2221.50
11841,8451,170923,1,299.19
11842,8452,170930,1,417.37
11843,8452,170931,1,308.48
11844,8453,170937,1,28.82
11845,8454,170939,2,1102.50
11846,8454,170938,1,13.05
11847,8454,170940,1,10.18
11848,8455,171016,1,85.85
11849,8456,171032,1,2006.01
11850,8457,171069,1,40.00
11851,8458,171108,2,41.14
11852,8459,171113,1,581.21
11853,8460,171123,1,971.38
11854,8461,171149,1,37.74
11855,8462,171151,1,1105.57
11856,8463,171183,1,56.83
11857,8464,171193,3,1068.06
11858,8464,171191,1,461.15
11859,8464,171194,1,1555.76
11860,8464,171192,3,47.07
11861,8465,171196,1,342.10
11862,8466,171201,1,154.61
11863,8467,171207,1,76.14
11864,8467,171205,2,1627.66
11865,8468,171212,1,49.46
11866,8469,171228,1,1566.62
11867,8469,171229,1,31.32
11868,8469,171230,1,897.70
11869,8470,171259,2,57.02
11870,8471,171283,1,118.50
11871,8471,171282,1,743.75
11872,8472,171290,1,10.59
11873,8472,171291,1,300.00
11874,8472,171289,1,1472.28
11875,8473,171330,1,270.72
11876,8474,171334,1,1977.06
11877,8475,171340,1,917.86
11878,8475,171338,2,124.32
11879,8476,171368,1,23.91
11880,8477,171378,1,14.99
11881,8477,171379,1,20.20
11882,8477,171377,1,41.07
11883,8478,171487,1,10.01
11884,8478,171486,1,860.15
11885,8479,171541,1,255.41
11886,8480,171565,1,971.30
11887,8481,171608,1,36.45
11888,8482,171622,2,77.08
11889,8483,171660,1,20.57
11890,8483,171661,3,187.68
11891,8484,171671,2,105.96
11892,8485,171732,1,1490.92
11893,8485,171733,1,1014.31
11894,8486,171753,3,1253.10
11895,8486,171752,2,2419.00
11896,8487,171767,1,551.97
11897,8487,171768,1,404.32
11898,8487,171769,1,118.32
11899,8488,171785,1,957.19
11900,8489,171805,1,21.13
11901,8490,171812,1,416.31
11902,8491,171820,1,1081.98
11903,8492,171853,1,176.06
11904,8492,171851,1,21.17
11905,8493,171871,1,38.81
11906,8494,171882,1,31.00
11907,8494,171881,1,51.76
11908,8494,171879,1,78.33
11909,8494,171880,1,241.41
11910,8495,171891,1,22.46
11911,8496,171907,1,400.15
11912,8497,171929,1,30.84
11913,8498,171941,1,75.11
11914,8499,171948,1,62.56
11915,8500,171956,1,15.22
11916,8500,171955,1,105.40
11917,8500,171958,1,562.52
11918,8500,171957,1,914.81
11919,8501,171961,1,118.32
11920,8501,171960,1,102.88
11921,8501,171964,1,11.11
11922,8502,171980,1,315.70
11923,8503,171986,1,33.74
11924,8503,171985,1,71.33
11925,8504,171989,1,108.37
11926,8504,171990,1,391.76
11927,8505,172044,1,45.89
11928,8505,172043,1,66.23
11929,8505,172041,1,353.51
11930,8505,172042,1,1577.30
11931,8506,172057,3,75.63
11932,8506,172058,2,210.04
11933,8507,172124,1,554.35
11934,8508,172140,2,210.80
11935,8509,172147,1,27.01
11936,8510,172155,1,10.52
11937,8511,172162,1,942.08
11938,8512,172169,1,80.08
11939,8512,172168,1,893.87
11940,8513,172172,1,253.24
11941,8513,172173,2,22.54
11942,8514,172199,1,62.56
11943,8514,172202,1,82.15
11944,8515,172251,1,795.68
11945,8516,172289,1,21.17
11946,8517,172296,1,27.52
11947,8517,172298,1,971.38
11948,8518,172325,1,30.41
11949,8518,172326,1,296.23
11950,8519,172332,1,441.66
11951,8520,172359,1,1279.94
11952,8521,172370,1,10.18
11953,8521,172371,1,1459.14
11954,8522,172374,1,833.75
11955,8523,172375,1,17.43
11956,8524,172379,1,30.37
11957,8524,172382,1,21.13
11958,8525,172427,1,547.00
11959,8526,172517,2,70.60
11960,8527,172523,1,122.06
11961,8528,172590,1,67.98
11962,8529,172599,1,70.54
11963,8529,172597,1,610.92
11964,8529,172598,1,506.45
11965,8530,172600,1,93.87
11966,8531,172613,1,1587.17
11967,8532,172631,1,23.91
11968,8532,172630,1,10.52
11969,8533,172660,1,80.06
11970,8533,172661,1,858.19
11971,8534,172664,1,968.66
11972,8535,172670,1,530.77
11973,8535,172668,1,402.14
11974,8536,172682,1,21.75
11975,8537,172704,1,539.69
11976,8538,172712,1,838.84
11977,8539,172719,2,258.86
11978,8539,172720,1,735.04
11979,8540,172737,1,61.80
11980,8540,172738,1,301.27
11981,8541,172812,3,2387.04
11982,8541,172815,1,319.38
11983,8542,172830,1,735.04
11984,8543,172851,1,353.51
11985,8544,172864,1,69.12
11986,8545,172883,3,298.02
11987,8546,172901,1,58.09
11988,8547,172908,1,833.75
11989,8548,172927,1,492.09
11990,8548,172926,1,52.30
11991,8549,172947,1,114.82
11992,8550,172983,1,10.18
11993,8551,173017,2,1389.28
11994,8552,173021,1,364.65
11995,8553,173024,1,258.98
11996,8554,173039,1,41.91
11997,8555,173042,1,51.55
11998,8556,173046,1,83.17
11999,8557,173050,1,66.23
12000,8558,173060,1,10.33
12001,8559,173110,2,210.04
12002,8559,173109,2,1328.18
12003,8559,173108,1,554.35
12004,8560,173113,1,264.14
12005,8560,173114,2,2440.82
12006,8561,173132,1,60.62
12007,8562,173148,3,3108.39
12008,8562,173149,1,117.55
12009,8563,173159,2,91.90
12010,8564,173177,1,137.25
12011,8565,173203,1,31.32
12012,8566,173238,1,673.00
12013,8567,173246,1,306.49
12014,8567,173245,1,699.90
12015,8568,173257,1,2194.34
12016,8569,173287,1,48.56
12017,8570,173316,1,302.68
12018,8571,173333,1,488.33
12019,8572,173345,1,164.20
12020,8572,173344,1,838.84
12021,8573,173370,1,164.20
12022,8574,173407,2,55.02
12023,8574,173406,1,22.09
12024,8575,173421,2,53.26
12025,8576,173430,1,39.08
12026,8577,173443,1,804.18
12027,8577,173441,1,67.14
12028,8577,173442,1,137.24
12029,8578,173494,1,30.84
12030,8578,173492,1,750.57
12031,8579,173506,1,101.75
12032,8579,173503,1,873.98
12033,8580,173519,1,1333.44
12034,8580,173518,1,1358.95
12035,8580,173517,1,852.47
12036,8581,173535,1,55.34
12037,8582,173540,1,806.75
12038,8583,173577,1,80.08
12039,8583,173576,1,52.00
12040,8584,173620,1,30.77
12041,8585,173626,1,521.64
12042,8586,173631,1,50.42
12043,8587,173635,1,1729.59
12044,8588,173640,1,11.27
12045,8589,173680,1,22.88
12046,8590,173698,3,51.93
12047,8590,173697,1,107.12
12048,8591,173737,1,77.26
12049,8592,173759,1,366.39
12050,8593,173763,1,2006.01
12051,8593,173765,1,12.79
12052,8593,173762,1,466.38
12053,8594,173771,1,119.05
12054,8595,173779,1,917.86
12055,8595,173780,1,87.62
12056,8596,173800,1,693.87
12057,8596,173802,1,27.37
12058,8596,173801,1,26.63
12059,8597,173807,2,103.74
12060,8598,173890,1,36.20
12061,8599,173898,1,1014.31
12062,8600,173918,1,1524.32
12063,8600,173917,3,59.25
12064,8601,173923,1,18.09
12065,8602,173938,1,57.28
12066,8602,173939,1,75.11
12067,8603,173952,1,10.00
12068,8604,173957,3,436.14
12069,8604,173958,1,1977.06
12070,8605,173966,1,20.82
12071,8606,173985,1,47.43
12072,8607,174014,3,2142.66
12073,8608,174019,1,87.62
12074,8609,174024,2,169.20
12075,8610,174036,1,804.18
12076,8611,174057,3,443.61
12077,8612,174067,2,69.00
12078,8613,174071,1,133.85
12079,8614,174090,1,600.64
12080,8615,174122,1,251.95
12081,8616,174202,1,435.39
12082,8617,174227,1,40.00
12083,8617,174225,1,75.75
12084,8618,174265,1,551.97
12085,8619,174308,1,25.55
12086,8620,174352,1,694.64
12087,8621,174417,1,51.55
12088,8622,174427,1,17.60
12089,8622,174428,1,85.79
12090,8622,174429,1,11.96
12091,8622,174426,1,20.09
12092,8623,174436,1,108.37
12093,8624,174448,1,26.85
12094,8624,174446,2,1285.84
12095,8624,174447,1,852.47
12096,8625,174491,2,335.22
12097,8626,174494,1,1357.09
12098,8627,174574,1,60.62
12099,8628,174590,1,16.82
12100,8629,174612,1,421.77
12101,8630,174623,1,137.25
12102,8631,174676,1,10.52
12103,8632,174689,1,101.08
12104,8633,174712,1,36.45
12105,8633,174714,1,52.00
12106,8633,174713,2,113.52
12107,8634,174715,1,554.35
12108,8635,174725,1,25.23
12109,8636,174764,1,20.49
12110,8637,174770,1,23.33
12111,8638,174774,1,35.30
12112,8639,174797,1,27.51
12113,8640,174800,1,31.00
12114,8641,174802,1,474.06
12115,8642,174840,2,932.76
12116,8643,174846,1,56.18
12117,8643,174844,1,25.80
12118,8643,174845,1,492.09
12119,8644,174847,1,107.12
12120,8644,174848,1,1640.96
12121,8645,174868,1,76.58
12122,8645,174867,2,186.30
12123,8646,174882,1,466.38
12124,8646,174883,1,391.76
12125,8647,174884,1,66.91
12126,8648,174893,1,51.55
12127,8648,174892,1,31.46
12128,8649,174926,2,961.66
12129,8650,174927,1,115.59
12130,8651,174931,1,1376.70
12131,8652,174967,1,114.78
12132,8653,175042,1,15.22
12133,8654,175073,2,783.52
12134,8654,175071,1,57.07
12135,8654,175074,2,46.18
12136,8655,175114,1,400.03
12137,8655,175113,1,208.46
12138,8656,175129,1,554.35
12139,8656,175128,1,1472.28
12140,8657,175163,2,40.40
12141,8658,175164,1,1376.70
12142,8659,175185,1,72.24
12143,8660,175220,1,157.26
12144,8661,175238,1,262.84
12145,8662,175271,1,12.79
12146,8662,175270,1,222.72
12147,8663,175288,1,147.87
12148,8664,175292,1,147.87
12149,8664,175290,1,66.23
12150,8665,175314,1,555.66
12151,8665,175315,1,551.97
12152,8666,175331,1,25.39
12153,8667,175332,1,917.86
12154,8668,175335,1,62.16
12155,8669,175348,1,52.98
12156,8670,175368,1,1356.86
12157,8671,175389,2,51.60
12158,8671,175388,1,1577.30
12159,8672,175421,1,585.55
12160,8673,175465,1,45.95
12161,8674,175472,1,66.91
12162,8675,175553,1,83.17
12163,8676,175561,1,62.56
12164,8676,175560,1,585.55
12165,8677,175594,1,21.75
12166,8677,175593,1,39.08
12167,8678,175606,1,858.19
12168,8679,175631,1,1434.20
12169,8680,175651,1,39.08
12170,8680,175650,1,49.74
12171,8681,175654,1,15.35
12172,8682,175661,2,1969.20
12173,8682,175662,1,834.90
12174,8683,175663,1,50.42
12175,8684,175670,1,21.17
12176,8684,175671,3,2753.58
12177,8685,175678,1,59.29
12178,8686,175682,1,10.52
12179,8687,175701,1,2323.74
12180,8687,175702,1,793.42
12181,8688,175747,1,784.59
12182,8689,175774,1,105.02
12183,8690,175825,1,66.23
12184,8691,175867,1,11.27
12185,8691,175868,1,45.89
12186,8692,175883,1,52.30
12187,8693,175968,1,117.12
12188,8694,175997,1,51.55
12189,8694,175996,2,203.50
12190,8695,176005,1,55.66
12191,8696,176009,1,22.36
12192,8697,176010,1,827.48
12193,8697,176011,1,610.92
12194,8698,176038,1,568.00
12195,8699,176059,1,48.56
12196,8700,176063,1,1577.30
12197,8701,176073,1,42.43
12198,8702,176080,1,137.24
12199,8703,176097,1,155.65
12200,8704,176106,1,550.08
12201,8705,176124,1,99.34
12202,8706,176179,1,135.39
12203,8707,176221,1,67.59
12204,8707,176220,1,568.00
12205,8708,176224,1,20.20
12206,8709,176248,1,230.99
12207,8709,176247,1,552.73
12208,8709,176246,1,35.30
12209,8710,176281,1,41.07
12210,8711,176315,3,166.02
12211,8712,176341,1,83.17
12212,8713,176362,1,1724.47
12213,8714,176365,1,870.91
12214,8715,176439,1,400.15
12215,8715,176437,2,42.58
12216,8715,176438,1,1007.18
12217,8716,176469,1,51.55
12218,8716,176468,1,20.49
12219,8716,176467,1,1156.96
12220,8717,176480,2,1835.72
12221,8717,176481,1,122.22
12222,8717,176479,1,667.33
12223,8718,176503,3,2373.27
12224,8719,176507,1,1081.27
12225,8719,176506,1,440.27
12226,8720,176529,2,2495.48
12227,8721,176556,1,15.20
12228,8722,176564,1,85.79
12229,8723,176565,1,57.64
12230,8724,176579,1,1007.18
12231,8725,176622,1,110.63
12232,8726,176631,1,866.06
12233,8726,176628,1,21.13
12234,8726,176630,1,1472.28
12235,8727,176664,2,62.00
12236,8728,176688,1,30.77
12237,8729,176709,1,45.89
12238,8730,176722,2,198.68
12239,8731,176736,1,80.98
12240,8732,176756,1,27.76
12241,8733,176761,1,11.12
12242,8734,176823,1,459.44
12243,8735,176831,1,119.05
12244,8735,176832,1,356.02
12245,8736,176838,1,41.91
12246,8737,176857,1,30.37
12247,8738,176926,1,29.52
12248,8739,176934,1,57.64
12249,8740,176937,1,924.24
12250,8741,176950,1,547.00
12251,8742,176995,1,230.99
12252,8743,177022,1,363.10
12253,8744,177043,1,79.89
12254,8745,177062,3,95.97
12255,8745,177061,1,102.86
12256,8745,177060,2,1109.08
12257,8746,177073,1,76.58
12258,8746,177071,1,62.16
12259,8747,177093,1,343.07
12260,8748,177106,1,80.98
12261,8749,177113,1,22.88
12262,8750,177125,1,55.34
12263,8751,177130,1,80.16
12264,8752,177155,1,230.82
12265,8752,177154,1,286.56
12266,8752,177156,1,30.37
12267,8753,177163,1,18.09
12268,8754,177172,1,364.10
12269,8754,177171,2,161.96
12270,8755,177175,1,44.06
12271,8756,177211,1,53.63
12272,8757,177215,1,16.82
12273,8758,177317,1,2041.88
12274,8758,177318,1,44.76
12275,8759,177345,2,179.54
12276,8760,177353,1,971.30
12277,8761,177357,1,51.76
12278,8761,177356,1,43.72
12279,8762,177358,1,78.33
12280,8762,177360,1,39.08
12281,8763,177365,2,55.52
12282,8764,177382,2,103.10
12283,8765,177421,1,1356.86
12284,8766,177435,1,306.49
12285,8766,177436,1,20.49
12286,8767,177447,1,10.52
12287,8768,177452,2,2580.14
12288,8769,177465,1,554.35
12289,8770,177469,2,64.64
12290,8771,177482,1,21.15
12291,8771,177481,1,23.74
12292,8772,177516,1,1422.82
12293,8772,177514,1,1014.31
12294,8772,177515,2,90.62
12295,8773,177524,1,157.26
12296,8773,177525,1,15.97
12297,8774,177541,1,71.76
12298,8775,177544,1,135.66
12299,8776,177557,2,2028.62
12300,8777,177567,1,157.26
12301,8777,177569,3,1663.62
12302,8778,177576,3,1882.95
12303,8779,177602,2,804.28
12304,8779,177601,1,1596.53
12305,8780,177623,1,118.50
12306,8781,177641,1,1333.44
12307,8782,177652,1,49.46
12308,8783,177750,1,25.48
12309,8784,177762,1,322.68
12310,8785,177765,1,1577.30
12311,8786,177782,1,1590.04
12312,8787,177804,1,140.93
12313,8788,177812,1,305.42
12314,8789,177818,1,461.15
12315,8789,177821,1,400.65
12316,8790,177830,1,48.56
12317,8791,177848,1,1247.74
12318,8791,177849,1,34.02
12319,8792,177917,1,424.13
12320,8792,177919,1,693.87
12321,8792,177918,1,877.63
12322,8793,177961,1,55.66
12323,8794,177992,1,55.50
12324,8795,178117,1,2041.88
12325,8795,178118,1,858.19
12326,8796,178159,1,1629.64
12327,8796,178160,2,121.08
12328,8797,178165,1,107.12
12329,8797,178167,1,62.16
12330,8798,178180,1,41.07
12331,8798,178179,1,20.57
12332,8799,178190,1,454.64
12333,8800,178196,1,546.32
12334,8801,178204,2,3810.94
12335,8802,178281,1,130.56
12336,8802,178280,1,49.74
12337,8802,178282,2,401.66
12338,8803,178319,1,19.08
12339,8804,178330,2,56.30
12340,8805,178356,1,42.96
12341,8805,178358,1,53.90
12342,8805,178357,2,45.76
12343,8805,178359,1,1436.12
12344,8806,178367,1,1905.47
12345,8806,178366,1,408.38
12346,8806,178365,1,51.55
12347,8807,178376,1,117.12
12348,8808,178402,1,101.75
12349,8808,178403,1,41.91
12350,8809,178440,1,27.08
12351,8809,178439,2,1588.94
12352,8810,178455,1,66.23
12353,8810,178454,1,49.46
12354,8810,178456,1,95.62
12355,8811,178466,1,164.20
12356,8811,178469,1,80.06
12357,8812,178475,1,46.74
12358,8813,178495,1,214.09
12359,8813,178498,1,176.06
12360,8813,178497,1,274.48
12361,8814,178531,1,25.80
12362,8814,178530,2,1665.12
12363,8815,178583,1,147.87
12364,8816,178588,1,441.66
12365,8817,178590,1,537.67
12366,8818,178608,1,46.60
12367,8818,178607,1,118.27
12368,8819,178630,2,50.96
12369,8820,178635,1,71.76
12370,8820,178636,1,157.26
12371,8821,178648,1,78.33
12372,8822,178657,1,480.83
12373,8822,178655,1,93.15
12374,8823,178672,1,17.97
12375,8824,178701,1,208.28
12376,8825,178703,1,79.78
12377,8826,178722,1,56.76
12378,8827,178736,1,154.61
12379,8827,178733,1,854.06
12380,8827,178732,3,171.84
12381,8827,178735,1,539.69
12382,8828,178781,1,942.08
12383,8829,178815,1,541.12
12384,8829,178813,1,1673.38
12385,8829,178814,1,45.62
12386,8829,178811,1,11.96
12387,8830,178817,1,301.27
12388,8831,178840,1,289.04
12389,8832,178841,1,541.12
12390,8832,178843,1,19.75
12391,8832,178842,1,39.08
12392,8833,178847,1,65.80
12393,8833,178849,1,43.09
12394,8834,178883,1,50.42
12395,8835,178899,1,1785.01
12396,8836,178907,1,33.06
12397,8836,178908,1,1247.74
12398,8836,178909,1,29.99
12399,8837,178919,1,326.36
12400,8838,178937,2,972.34
12401,8838,178938,1,78.33
12402,8839,178949,1,10.52
12403,8840,178952,1,1542.81
12404,8841,178963,1,30.84
12405,8842,178980,1,62.16
12406,8843,179030,1,80.28
12407,8843,179029,1,1551.31
12408,8843,179032,1,366.39
12409,8843,179033,1,26.63
12410,8844,179063,1,57.07
12411,8845,179080,1,75.11
12412,8846,179118,2,80.00
12413,8847,179123,1,305.42
12414,8848,179129,1,67.59
12415,8848,179131,1,20.57
12416,8849,179158,1,25.21
12417,8849,179159,1,539.69
12418,8849,179157,1,466.38
12419,8850,179160,1,31.00
12420,8851,179190,1,10.00
12421,8852,179212,1,65.80
12422,8853,179232,3,79.89
12423,8854,179263,1,118.50
12424,8855,179281,1,585.55
12425,8856,179286,1,84.60
12426,8857,179314,1,15.97
12427,8857,179313,1,46.60
12428,8857,179312,1,561.11
12429,8858,179324,1,13.80
12430,8858,179325,1,1134.04
12431,8858,179326,1,21.13
12432,8859,179334,1,230.99
12433,8859,179335,1,550.27
12434,8860,179363,1,1532.05
12435,8861,179371,1,244.62
12436,8861,179370,1,1416.68
12437,8862,179390,1,29.99
