ProductAttributeID,ProductID,AttributeID
13685,4079,65
13686,4079,92
13687,4080,16
13688,4080,65
13689,4080,93
13690,4081,16
13691,4081,83
13692,4081,31
13693,4081,37
13694,4081,51
13695,4081,237
13696,4081,13
13697,4082,16
13698,4082,83
13699,4082,20
13700,4082,37
13701,4082,48
13702,4082,245
13703,4082,11
13704,4083,16
13705,4083,54
13706,4083,20
13707,4084,16
13708,4084,53
13709,4084,20
13710,4085,16
13711,4085,74
13712,4085,91
13713,4086,16
13714,4086,65
13715,4086,91
13716,4087,16
13717,4087,64
13718,4087,91
13719,4088,16
13720,4088,55
13721,4088,20
13722,4089,16
13723,4089,52
13724,4089,70
13725,4090,16
13726,4090,52
13727,4090,68
13728,4091,16
13729,4091,52
13730,4091,73
13731,4092,16
13732,4092,53
13733,4092,20
13734,4093,16
13735,4093,55
13736,4093,20
13737,4094,16
13738,4094,55
13739,4094,32
13740,4095,16
13741,4095,55
13742,4095,20
13743,4096,16
13744,4096,54
13745,4096,32
13746,4097,16
13747,4097,54
13748,4097,20
13749,4098,16
13750,4098,52
13751,4098,70
13752,4099,16
13753,4099,52
13754,4099,68
13755,4100,16
13756,4100,52
13757,4100,73
13758,4101,16
13759,4101,44
13760,4101,70
13761,4102,16
13762,4102,44
13763,4102,68
13764,4103,16
13765,4103,44
13766,4103,73
13767,4104,16
13768,4104,77
13769,4104,31
13770,4104,39
13771,4104,40
13772,4104,369
13773,4104,14
13774,4105,16
13775,4105,80
13776,4105,31
13777,4105,38
13778,4105,40
13779,4105,306
13780,4105,10
13781,4106,16
13782,4106,83
13783,4106,31
13784,4106,37
13785,4106,40
13786,4106,276
13787,4106,11
13788,4107,16
13789,4107,82
13790,4107,19
13791,4108,16
13792,4108,82
13793,4108,26
13794,4109,16
13795,4109,82
13796,4109,24
13797,4110,16
13798,4110,67
13799,4110,19
13800,4111,16
13801,4111,67
13802,4111,26
13803,4112,16
13804,4112,67
13805,4112,24
13806,4113,16
13807,4113,65
13808,4113,93
13809,4114,16
13810,4114,65
13811,4114,91
13812,4115,16
13813,4115,65
13814,4115,90
13815,4116,16
13816,4116,78
13817,4116,24
13818,4117,16
13819,4117,78
13820,4117,19
13821,4118,16
13822,4118,78
13823,4118,26
13824,4119,16
13825,4119,82
13826,4119,24
13827,4120,16
13828,4120,82
13829,4120,19
13830,4121,16
13831,4121,82
13832,4121,26
13833,4122,16
13834,4122,52
13835,4122,73
13836,4123,16
13837,4123,74
13838,4123,92
13839,4124,16
13840,4124,46
13841,4124,70
13842,4125,16
13843,4125,46
13844,4125,68
13845,4126,16
13846,4126,46
13847,4126,73
13848,4127,16
13849,4127,44
13850,4127,70
13851,4128,16
13852,4128,44
13853,4128,68
13854,4129,16
13855,4129,44
13856,4129,73
13857,4130,16
13858,4130,52
13859,4130,70
13860,4131,16
13861,4131,52
13862,4131,68
13863,4132,16
13864,4132,52
13865,4132,73
13866,4133,16
13867,4133,77
13868,4133,23
13869,4133,39
13870,4133,51
13871,4133,379
13872,4133,14
13873,4134,16
13874,4134,80
13875,4134,23
13876,4134,38
13877,4134,40
13878,4134,295
13879,4134,14
13880,4135,16
13881,4135,83
13882,4135,23
13883,4135,37
13884,4135,43
13885,4135,230
13886,4135,11
13887,4136,16
13888,4136,77
13889,4136,23
13890,4136,39
13891,4136,43
13892,4136,328
13893,4136,11
13894,4137,16
13895,4137,83
13896,4137,23
13897,4137,37
13898,4137,48
13899,4137,278
13900,4137,10
13901,4138,16
13902,4138,80
13903,4138,23
13904,4138,38
13905,4138,51
13906,4138,307
13907,4138,13
13908,4139,16
13909,4139,67
13910,4139,26
13911,4140,16
13912,4140,67
13913,4140,19
13914,4141,16
13915,4141,67
13916,4141,24
13917,4142,16
13918,4142,82
13919,4142,26
13920,4143,16
13921,4143,82
13922,4143,19
13923,4144,16
13924,4144,82
13925,4144,24
13926,4145,16
13927,4145,78
13928,4145,26
13929,4146,16
13930,4146,78
13931,4146,19
13932,4147,16
13933,4147,78
13934,4147,24
13935,4148,16
13936,4148,52
13937,4148,70
13938,4149,16
13939,4149,52
13940,4149,68
13941,4150,16
13942,4150,52
13943,4150,73
13944,4151,16
13945,4151,44
13946,4151,70
13947,4152,16
13948,4152,44
13949,4152,68
13950,4153,16
13951,4153,52
13952,4153,70
13953,4154,16
13954,4154,52
13955,4154,68
13956,4155,16
13957,4155,46
13958,4155,70
13959,4156,16
13960,4156,46
13961,4156,68
13962,4157,16
13963,4157,52
13964,4157,68
13965,4158,16
13966,4158,44
13967,4158,68
13968,4159,16
13969,4159,46
13970,4159,68
13971,4160,16
13972,4160,46
13973,4160,70
13974,4161,16
13975,4161,46
13976,4161,68
13977,4162,16
13978,4162,44
13979,4162,70
13980,4163,16
13981,4163,74
13982,4163,93
13983,4164,16
13984,4164,74
13985,4164,91
13986,4165,16
13987,4165,74
13988,4165,90
13989,4166,16
13990,4166,64
13991,4166,92
13992,4167,16
13993,4167,64
13994,4167,93
13995,4168,16
13996,4168,64
13997,4168,91
13998,4169,16
13999,4169,52
14000,4169,73
14001,4170,16
14002,4170,52
14003,4170,68
14004,4171,16
14005,4171,52
14006,4171,70
14007,4172,16
14008,4172,83
14009,4172,23
14010,4172,37
14011,4172,51
14012,4172,227
14013,4172,11
14014,4173,16
14015,4173,83
14016,4173,32
14017,4173,37
14018,4173,48
14019,4173,279
14020,4173,13
14021,4174,16
14022,4174,83
14023,4174,23
14024,4174,37
14025,4174,48
14026,4174,228
14027,4174,13
14028,4175,16
14029,4175,83
14030,4175,31
14031,4175,37
14032,4175,48
14033,4175,256
14034,4175,14
14035,4176,16
14036,4176,77
14037,4176,23
14038,4176,39
14039,4176,43
14040,4176,388
14041,4176,13
14042,4177,16
14043,4177,77
14044,4177,31
14045,4177,39
14046,4177,51
14047,4177,347
14048,4177,14
14049,4178,16
14050,4178,80
14051,4178,23
14052,4178,38
14053,4178,48
14054,4178,300
14055,4178,14
14056,4179,16
14057,4179,80
14058,4179,31
14059,4179,38
14060,4179,51
14061,4179,307
14062,4179,12
14063,4180,16
14064,4180,67
14065,4180,24
14066,4181,16
14067,4181,67
14068,4181,26
14069,4182,16
14070,4182,67
14071,4182,19
14072,4183,16
14073,4183,80
14074,4183,23
14075,4183,38
14076,4183,48
14077,4183,262
14078,4183,14
14079,4184,16
14080,4184,80
14081,4184,32
14082,4184,38
14083,4184,43
14084,4184,263
14085,4184,11
14086,4185,16
14087,4185,80
14088,4185,31
14089,4185,38
14090,4185,51
14091,4185,273
14092,4185,10
14093,4186,16
14094,4186,55
14095,4186,20
14096,4187,16
14097,4187,55
14098,4187,22
14099,4188,16
14100,4188,55
14101,4188,32
14102,4189,16
14103,4189,66
14104,4189,93
14105,4190,16
14106,4190,66
14107,4190,91
14108,4191,16
14109,4191,66
14110,4191,92
14111,4192,16
14112,4192,64
14113,4192,93
14114,4193,16
14115,4193,64
14116,4193,91
14117,4194,16
14118,4194,64
14119,4194,92
14120,4195,16
14121,4195,83
14122,4195,23
14123,4195,37
14124,4195,51
14125,4195,266
14126,4195,10
14127,4196,16
14128,4196,80
14129,4196,23
14130,4196,38
14131,4196,40
14132,4196,317
14133,4196,13
14134,4197,16
14135,4197,46
14136,4197,70
14137,4198,16
14138,4198,46
14139,4198,73
14140,4199,16
14141,4199,44
14142,4199,70
14143,4200,16
14144,4200,44
14145,4200,73
14146,4201,16
14147,4201,82
14148,4201,26
14149,4202,16
14150,4202,82
14151,4202,24
14152,4203,16
14153,4203,78
14154,4203,26
14155,4204,16
14156,4204,78
14157,4204,24
14158,4205,16
14159,4205,67
14160,4205,26
14161,4206,16
14162,4206,67
14163,4206,24
14164,4207,16
14165,4207,82
14166,4207,24
14167,4208,16
14168,4208,82
14169,4208,26
14170,4209,16
14171,4209,67
14172,4209,26
14173,4210,16
14174,4210,78
14175,4210,26
14176,4211,16
14177,4211,74
14178,4211,91
14179,4212,16
14180,4212,74
14181,4212,93
14182,4213,16
14183,4213,64
14184,4213,91
14185,4214,16
14186,4214,64
14187,4214,93
14188,4215,16
14189,4215,65
14190,4215,92
14191,4216,16
14192,4216,46
14193,4216,73
14194,4217,16
14195,4217,46
14196,4217,70
14197,4218,16
14198,4218,46
14199,4218,68
14200,4219,16
14201,4219,52
14202,4219,73
14203,4220,16
14204,4220,52
14205,4220,70
14206,4221,16
14207,4221,52
14208,4221,68
14209,4222,16
14210,4222,82
14211,4222,24
14212,4223,16
14213,4223,67
14214,4223,24
14215,4224,16
14216,4224,78
14217,4224,19
14218,4225,16
14219,4225,82
14220,4225,19
14221,4226,16
14222,4226,67
14223,4226,19
14224,4227,16
14225,4227,82
14226,4227,26
14227,4228,16
14228,4228,82
14229,4228,24
14230,4229,16
14231,4229,67
14232,4229,26
14233,4230,16
14234,4230,67
14235,4230,24
14236,4231,16
14237,4231,77
14238,4231,23
14239,4231,39
14240,4231,51
14241,4231,359
14242,4231,14
14243,4232,16
14244,4232,77
14245,4232,20
14246,4232,39
14247,4232,51
14248,4232,383
14249,4232,13
14250,4233,16
14251,4233,77
14252,4233,31
14253,4233,39
14254,4233,43
14255,4233,360
14256,4233,12
14257,4234,16
14258,4234,80
14259,4234,23
14260,4234,38
14261,4234,51
14262,4234,336
14263,4234,10
14264,4235,16
14265,4235,80
14266,4235,20
14267,4235,38
14268,4235,40
14269,4235,310
14270,4235,10
14271,4236,16
14272,4236,80
14273,4236,31
14274,4236,38
14275,4236,40
14276,4236,267
14277,4236,12
14278,4237,16
14279,4237,46
14280,4237,70
14281,4238,16
14282,4238,46
14283,4238,73
14284,4239,16
14285,4239,46
14286,4239,68
14287,4240,16
14288,4240,44
14289,4240,70
14290,4241,16
14291,4241,44
14292,4241,73
14293,4242,16
14294,4242,44
14295,4242,68
14296,4243,16
14297,4243,66
14298,4243,92
14299,4244,16
14300,4244,66
14301,4244,90
14302,4245,16
14303,4245,80
14304,4245,20
14305,4245,38
14306,4245,43
14307,4245,303
14308,4245,12
14309,4246,16
14310,4246,80
14311,4246,31
14312,4246,38
14313,4246,48
14314,4246,284
14315,4246,13
14316,4247,16
14317,4247,83
14318,4247,20
14319,4247,37
14320,4247,43
14321,4247,245
14322,4247,13
14323,4248,16
14324,4248,83
14325,4248,31
14326,4248,37
14327,4248,43
14328,4248,249
14329,4248,13
14330,4249,16
14331,4249,77
14332,4249,20
14333,4249,39
14334,4249,40
14335,4249,334
14336,4249,12
14337,4250,16
14338,4250,83
14339,4250,20
14340,4250,37
14341,4250,48
14342,4250,248
14343,4250,14
14344,4251,16
14345,4251,80
14346,4251,20
14347,4251,38
14348,4251,40
14349,4251,288
14350,4251,10
14351,4252,16
14352,4252,55
14353,4252,22
14354,4253,16
14355,4253,55
14356,4253,20
14357,4254,16
14358,4254,53
14359,4254,22
14360,4255,16
14361,4255,53
14362,4255,20
14363,4256,16
14364,4256,54
14365,4256,22
14366,4257,16
14367,4257,54
14368,4257,20
14369,4258,16
14370,4258,77
14371,4258,31
14372,4258,39
14373,4258,40
14374,4258,355
14375,4258,12
14376,4259,16
14377,4259,77
14378,4259,32
14379,4259,39
14380,4259,43
14381,4259,356
14382,4259,11
14383,4260,16
14384,4260,80
14385,4260,31
14386,4260,38
14387,4260,43
14388,4260,332
14389,4260,10
14390,4261,16
14391,4261,80
14392,4261,32
14393,4261,38
14394,4261,51
14395,4261,269
14396,4261,12
14397,4262,16
14398,4262,55
14399,4262,32
14400,4263,16
14401,4263,55
14402,4263,20
14403,4264,16
14404,4264,54
14405,4264,32
14406,4265,16
14407,4265,54
14408,4265,20
14409,4266,16
14410,4266,53
14411,4266,32
14412,4267,16
14413,4267,53
14414,4267,20
14415,4268,16
14416,4268,82
14417,4268,26
14418,4269,16
14419,4269,67
14420,4269,26
14421,4270,16
14422,4270,78
14423,4270,26
14424,4271,16
14425,4271,53
14426,4271,22
14427,4272,16
14428,4272,53
14429,4272,32
14430,4273,16
14431,4273,53
14432,4273,20
14433,4274,16
14434,4274,53
14435,4274,22
14436,4275,16
14437,4275,82
14438,4275,26
14439,4276,16
14440,4276,82
14441,4276,24
14442,4277,16
14443,4277,67
14444,4277,26
14445,4278,16
14446,4278,67
14447,4278,24
14448,4279,16
14449,4279,78
14450,4279,26
14451,4280,16
14452,4280,78
14453,4280,24
14454,4281,16
14455,4281,77
14456,4281,32
14457,4281,39
14458,4281,51
14459,4281,356
14460,4281,11
14461,4282,16
14462,4282,77
14463,4282,23
14464,4282,39
14465,4282,48
14466,4282,367
14467,4282,13
14468,4283,16
14469,4283,80
14470,4283,32
14471,4283,38
14472,4283,43
14473,4283,308
14474,4283,10
14475,4284,16
14476,4284,80
14477,4284,23
14478,4284,38
14479,4284,43
14480,4284,326
14481,4284,10
14482,4285,16
14483,4285,67
14484,4285,26
14485,4286,16
14486,4286,67
14487,4286,24
14488,4287,16
14489,4287,67
14490,4287,19
14491,4288,16
14492,4288,56
14493,4288,32
14494,4289,16
14495,4289,77
14496,4289,31
14497,4289,39
14498,4289,51
14499,4289,401
14500,4289,13
14501,4290,16
14502,4290,77
14503,4290,23
14504,4290,39
14505,4290,43
14506,4290,351
14507,4290,13
14508,4291,16
14509,4291,77
14510,4291,20
14511,4291,39
14512,4291,48
14513,4291,339
14514,4291,10
14515,4292,16
14516,4292,80
14517,4292,23
14518,4292,38
14519,4292,48
14520,4292,324
14521,4292,11
14522,4293,16
14523,4293,77
14524,4293,23
14525,4293,39
14526,4293,43
14527,4293,336
14528,4293,11
14529,4294,16
14530,4294,77
14531,4294,31
14532,4294,39
14533,4294,48
14534,4294,390
14535,4294,13
14536,4295,16
14537,4295,77
14538,4295,32
14539,4295,39
14540,4295,51
14541,4295,372
14542,4295,11
14543,4296,16
14544,4296,80
14545,4296,31
14546,4296,38
14547,4296,51
14548,4296,278
14549,4296,11
14550,4297,16
14551,4297,80
14552,4297,32
14553,4297,38
14554,4297,43
14555,4297,289
14556,4297,14
14557,4298,16
14558,4298,83
14559,4298,31
14560,4298,37
14561,4298,48
14562,4298,255
14563,4298,10
14564,4299,16
14565,4299,83
14566,4299,32
14567,4299,37
14568,4299,51
14569,4299,233
14570,4299,12
14571,4300,16
14572,4300,66
14573,4300,93
14574,4301,16
14575,4301,66
14576,4301,91
14577,4302,16
14578,4302,65
14579,4302,93
14580,4303,16
14581,4303,65
14582,4303,91
14583,4304,16
14584,4304,74
14585,4304,93
14586,4305,16
14587,4305,74
14588,4305,91
14589,4306,16
14590,4306,65
14591,4306,93
14592,4307,16
14593,4307,74
14594,4307,93
14595,4308,16
14596,4308,67
14597,4308,19
14598,4309,16
14599,4309,78
14600,4309,19
14601,4310,16
14602,4310,82
14603,4310,19
14604,4311,16
14605,4311,65
14606,4311,91
14607,4312,16
14608,4312,65
14609,4312,90
14610,4313,16
14611,4313,64
14612,4313,91
14613,4314,16
14614,4314,64
14615,4314,90
14616,4315,16
14617,4315,52
14618,4315,73
14619,4316,16
14620,4316,67
14621,4316,19
14622,4317,16
14623,4317,67
14624,4317,26
14625,4318,16
14626,4318,67
14627,4318,24
14628,4319,16
14629,4319,78
14630,4319,19
14631,4320,16
14632,4320,78
14633,4320,26
14634,4321,16
14635,4321,78
14636,4321,24
14637,4322,16
14638,4322,82
14639,4322,19
14640,4323,16
14641,4323,82
14642,4323,26
14643,4324,16
14644,4324,82
14645,4324,24
14646,4325,16
14647,4325,56
14648,4325,32
14649,4326,16
14650,4326,56
14651,4326,22
14652,4327,16
14653,4327,56
14654,4327,20
14655,4328,16
14656,4328,80
14657,4328,20
14658,4328,38
14659,4328,51
14660,4328,315
14661,4328,14
14662,4329,16
14663,4329,77
14664,4329,20
14665,4329,39
14666,4329,40
14667,4329,355
14668,4329,11
14669,4330,16
14670,4330,83
14671,4330,20
14672,4330,37
14673,4330,48
14674,4330,244
14675,4330,11
14676,4331,16
14677,4331,80
14678,4331,20
14679,4331,38
14680,4331,51
14681,4331,327
14682,4331,14
14683,4332,16
14684,4332,80
14685,4332,31
14686,4332,38
14687,4332,48
14688,4332,315
14689,4332,12
14690,4333,16
14691,4333,77
14692,4333,20
14693,4333,39
14694,4333,51
14695,4333,346
14696,4333,10
14697,4334,16
14698,4334,77
14699,4334,31
14700,4334,39
14701,4334,40
14702,4334,371
14703,4334,10
14704,4335,16
14705,4335,83
14706,4335,20
14707,4335,37
14708,4335,43
14709,4335,236
14710,4335,13
14711,4336,16
14712,4336,83
14713,4336,31
14714,4336,37
14715,4336,51
14716,4336,243
14717,4336,12
14718,4337,16
14719,4337,83
14720,4337,23
14721,4337,37
14722,4337,43
14723,4337,262
14724,4337,13
14725,4338,16
14726,4338,83
14727,4338,32
14728,4338,37
14729,4338,40
14730,4338,253
14731,4338,11
14732,4339,16
14733,4339,80
14734,4339,23
14735,4339,38
14736,4339,51
14737,4339,281
14738,4339,13
14739,4340,16
14740,4340,80
14741,4340,32
14742,4340,38
14743,4340,51
14744,4340,262
14745,4340,11
14746,4341,16
14747,4341,77
14748,4341,23
14749,4341,39
14750,4341,48
14751,4341,387
14752,4341,11
14753,4342,16
14754,4342,77
14755,4342,32
14756,4342,39
14757,4342,43
14758,4342,349
14759,4342,12
14760,4343,16
14761,4343,67
14762,4343,19
14763,4344,16
14764,4344,78
14765,4344,19
14766,4345,16
14767,4345,67
14768,4345,19
14769,4346,16
14770,4346,67
14771,4346,26
14772,4347,16
14773,4347,67
14774,4347,24
14775,4348,16
14776,4348,78
14777,4348,19
14778,4349,16
14779,4349,78
14780,4349,26
14781,4350,16
14782,4350,78
14783,4350,24
14784,4351,16
14785,4351,82
14786,4351,19
14787,4352,16
14788,4352,82
14789,4352,26
14790,4353,16
14791,4353,82
14792,4353,24
14793,4354,16
14794,4354,54
14795,4354,22
14796,4355,16
14797,4355,54
14798,4355,20
14799,4356,16
14800,4356,54
14801,4356,32
14802,4357,16
14803,4357,53
14804,4357,22
14805,4358,16
14806,4358,53
14807,4358,20
14808,4359,16
14809,4359,53
14810,4359,32
14811,4360,16
14812,4360,55
14813,4360,22
14814,4361,16
14815,4361,55
14816,4361,20
14817,4362,16
14818,4362,82
14819,4362,26
14820,4363,16
14821,4363,82
14822,4363,24
14823,4364,16
14824,4364,82
14825,4364,19
14826,4365,16
14827,4365,67
14828,4365,26
14829,4366,16
14830,4366,67
14831,4366,24
14832,4367,16
14833,4367,67
14834,4367,19
14835,4368,16
14836,4368,52
14837,4368,70
14838,4369,16
14839,4369,44
14840,4369,70
14841,4370,16
14842,4370,46
14843,4370,68
14844,4371,16
14845,4371,44
14846,4371,68
14847,4372,16
14848,4372,52
14849,4372,68
14850,4373,16
14851,4373,83
14852,4373,23
14853,4373,37
14854,4373,40
14855,4373,266
14856,4373,14
14857,4374,16
14858,4374,52
14859,4374,73
14860,4375,16
14861,4375,52
14862,4375,68
14863,4376,16
14864,4376,46
14865,4376,73
14866,4377,16
14867,4377,46
14868,4377,68
14869,4378,16
14870,4378,65
14871,4378,92
14872,4379,16
14873,4379,65
14874,4379,90
14875,4380,16
14876,4380,65
14877,4380,93
14878,4381,16
14879,4381,64
14880,4381,92
14881,4382,16
14882,4382,64
14883,4382,90
14884,4383,16
14885,4383,64
14886,4383,93
14887,4384,16
14888,4384,52
14889,4384,73
14890,4385,16
14891,4385,46
14892,4385,73
14893,4386,16
14894,4386,67
14895,4386,24
14896,4387,16
14897,4387,65
14898,4387,91
14899,4388,16
14900,4388,78
14901,4388,19
14902,4389,16
14903,4389,78
14904,4389,26
14905,4390,16
14906,4390,78
14907,4390,24
14908,4391,16
14909,4391,67
14910,4391,19
14911,4392,16
14912,4392,67
14913,4392,26
14914,4393,16
14915,4393,67
14916,4393,24
14917,4394,16
14918,4394,82
14919,4394,19
14920,4395,16
14921,4395,82
14922,4395,26
14923,4396,16
14924,4396,82
14925,4396,24
14926,4397,16
14927,4397,52
14928,4397,73
14929,4398,16
14930,4398,55
14931,4398,22
14932,4399,16
14933,4399,46
14934,4399,70
14935,4400,16
14936,4400,46
14937,4400,73
14938,4401,16
14939,4401,44
14940,4401,70
14941,4402,16
14942,4402,44
14943,4402,73
14944,4403,16
14945,4403,52
14946,4403,70
14947,4404,16
14948,4404,52
14949,4404,73
14950,4405,16
14951,4405,65
14952,4405,93
14953,4406,16
14954,4406,65
14955,4406,90
14956,4407,16
14957,4407,65
14958,4407,92
14959,4408,16
14960,4408,67
14961,4408,24
14962,4409,16
14963,4409,67
14964,4409,26
14965,4410,16
14966,4410,67
14967,4410,19
14968,4411,16
14969,4411,54
14970,4411,20
14971,4412,16
14972,4412,54
14973,4412,32
14974,4413,16
14975,4413,54
14976,4413,22
14977,4414,16
14978,4414,80
14979,4414,32
14980,4414,38
14981,4414,48
14982,4414,291
14983,4414,14
14984,4415,16
14985,4415,80
14986,4415,31
14987,4415,38
14988,4415,43
14989,4415,267
14990,4415,12
14991,4416,16
14992,4416,80
14993,4416,20
14994,4416,38
14995,4416,40
14996,4416,263
14997,4416,12
14998,4417,16
14999,4417,83
15000,4417,32
15001,4417,37
15002,4417,43
15003,4417,256
15004,4417,13
15005,4418,16
15006,4418,83
15007,4418,31
15008,4418,37
15009,4418,40
15010,4418,264
15011,4418,10
15012,4419,16
15013,4419,83
15014,4419,20
15015,4419,37
15016,4419,43
15017,4419,231
15018,4419,12
15019,4420,16
15020,4420,83
15021,4420,20
15022,4420,37
15023,4420,43
15024,4420,234
15025,4420,13
15026,4421,16
15027,4421,83
15028,4421,31
15029,4421,37
15030,4421,40
15031,4421,270
15032,4421,11
15033,4422,16
15034,4422,80
15035,4422,20
15036,4422,38
15037,4422,51
15038,4422,295
15039,4422,12
15040,4423,16
15041,4423,80
15042,4423,31
15043,4423,38
15044,4423,48
15045,4423,295
15046,4423,10
15047,4424,16
15048,4424,64
15049,4424,90
15050,4425,16
15051,4425,64
15052,4425,91
15053,4426,16
15054,4426,64
15055,4426,92
15056,4427,16
15057,4427,74
15058,4427,90
15059,4428,16
15060,4428,74
15061,4428,91
15062,4429,16
15063,4429,74
15064,4429,92
15065,4430,16
15066,4430,66
15067,4430,90
15068,4431,16
15069,4431,66
15070,4431,91
15071,4432,16
15072,4432,66
15073,4432,92
15074,4433,16
15075,4433,46
15076,4433,70
15077,4434,16
15078,4434,46
15079,4434,73
15080,4435,16
15081,4435,46
15082,4435,68
15083,4436,16
15084,4436,82
15085,4436,24
15086,4437,16
15087,4437,78
15088,4437,24
15089,4438,16
15090,4438,74
15091,4438,91
15092,4439,16
15093,4439,64
15094,4439,91
15095,4440,16
15096,4440,65
15097,4440,91
15098,4441,16
15099,4441,67
15100,4441,26
15101,4442,16
15102,4442,78
15103,4442,26
15104,4443,16
15105,4443,82
15106,4443,26
15107,4444,16
15108,4444,82
15109,4444,26
15110,4445,16
15111,4445,82
15112,4445,19
15113,4446,16
15114,4446,67
15115,4446,26
15116,4447,16
15117,4447,67
15118,4447,19
15119,4448,16
15120,4448,78
15121,4448,26
15122,4449,16
15123,4449,78
15124,4449,19
15125,4450,16
15126,4450,82
15127,4450,24
15128,4451,16
15129,4451,82
15130,4451,26
15131,4452,16
15132,4452,78
15133,4452,24
15134,4453,16
15135,4453,78
15136,4453,26
15137,4454,16
15138,4454,67
15139,4454,24
15140,4455,16
15141,4455,67
15142,4455,26
15143,4456,16
15144,4456,83
15145,4456,20
15146,4456,37
15147,4456,51
15148,4456,246
15149,4456,11
15150,4457,16
15151,4457,83
15152,4457,32
15153,4457,37
15154,4457,43
15155,4457,236
15156,4457,14
15157,4458,16
15158,4458,83
15159,4458,31
15160,4458,37
15161,4458,51
15162,4458,252
15163,4458,12
15164,4459,16
15165,4459,80
15166,4459,20
15167,4459,38
15168,4459,48
15169,4459,329
15170,4459,11
15171,4460,16
15172,4460,80
15173,4460,32
15174,4460,38
15175,4460,43
15176,4460,314
15177,4460,14
15178,4461,16
15179,4461,80
15180,4461,31
15181,4461,38
15182,4461,48
15183,4461,270
15184,4461,11
15185,4462,16
15186,4462,77
15187,4462,20
15188,4462,39
15189,4462,48
15190,4462,340
15191,4462,14
15192,4463,16
15193,4463,77
15194,4463,32
15195,4463,39
15196,4463,51
15197,4463,341
15198,4463,10
15199,4464,16
15200,4464,77
15201,4464,31
15202,4464,39
15203,4464,40
15204,4464,385
15205,4464,13
15206,4465,16
15207,4465,52
15208,4465,68
15209,4466,16
15210,4466,83
15211,4466,20
15212,4466,37
15213,4466,40
15214,4466,262
15215,4466,13
15216,4467,16
15217,4467,83
15218,4467,31
15219,4467,37
15220,4467,43
15221,4467,272
15222,4467,11
15223,4468,16
15224,4468,46
15225,4468,68
15226,4469,16
15227,4469,44
15228,4469,68
15229,4470,16
15230,4470,65
15231,4470,91
15232,4471,16
15233,4471,64
15234,4471,91
15235,4472,16
15236,4472,67
15237,4472,24
15238,4473,16
15239,4473,82
15240,4473,24
15241,4474,16
15242,4474,78
15243,4474,24
15244,4475,16
15245,4475,67
15246,4475,24
15247,4476,16
15248,4476,67
15249,4476,26
15250,4477,16
15251,4477,78
15252,4477,24
15253,4478,16
15254,4478,78
15255,4478,26
15256,4479,16
15257,4479,46
15258,4479,68
15259,4480,16
15260,4480,46
15261,4480,70
15262,4481,16
15263,4481,46
15264,4481,73
15265,4482,16
15266,4482,44
15267,4482,68
15268,4483,16
15269,4483,44
15270,4483,70
15271,4484,16
15272,4484,44
15273,4484,73
15274,4485,16
15275,4485,80
15276,4485,23
15277,4485,38
15278,4485,48
15279,4485,295
15280,4485,10
15281,4486,16
15282,4486,77
15283,4486,23
15284,4486,39
15285,4486,40
15286,4486,375
15287,4486,11
15288,4487,16
15289,4487,64
15290,4487,93
15291,4488,16
15292,4488,65
15293,4488,93
15294,4489,16
15295,4489,66
15296,4489,93
15297,4490,16
15298,4490,54
15299,4490,32
15300,4491,16
15301,4491,54
15302,4491,20
15303,4492,16
15304,4492,74
15305,4492,93
15306,4493,16
15307,4493,74
15308,4493,90
15309,4494,16
15310,4494,74
15311,4494,92
15312,4495,16
15313,4495,54
15314,4495,20
15315,4496,16
15316,4496,54
15317,4496,22
15318,4497,16
15319,4497,82
15320,4497,24
15321,4498,16
15322,4498,46
15323,4498,68
15324,4499,16
15325,4499,46
15326,4499,70
15327,4500,16
15328,4500,53
15329,4500,22
15330,4501,16
15331,4501,56
15332,4501,22
15333,4502,16
15334,4502,55
15335,4502,32
15336,4503,16
15337,4503,52
15338,4503,68
15339,4504,16
15340,4504,52
15341,4504,73
15342,4505,16
15343,4505,44
15344,4505,68
15345,4506,16
15346,4506,44
15347,4506,73
15348,4507,16
15349,4507,65
15350,4507,91
15351,4508,16
15352,4508,65
15353,4508,93
15354,4509,16
15355,4509,65
15356,4509,92
15357,4510,16
15358,4510,74
15359,4510,91
15360,4511,16
15361,4511,74
15362,4511,93
15363,4512,16
15364,4512,74
15365,4512,92
15366,4513,16
15367,4513,74
15368,4513,92
15369,4514,16
15370,4514,66
15371,4514,92
15372,4515,16
15373,4515,78
15374,4515,19
15375,4516,16
15376,4516,74
15377,4516,92
15378,4517,16
15379,4517,74
15380,4517,91
15381,4518,16
15382,4518,65
15383,4518,92
15384,4519,16
15385,4519,65
15386,4519,91
15387,4520,16
15388,4520,66
15389,4520,92
15390,4521,16
15391,4521,66
15392,4521,91
15393,4522,16
15394,4522,46
15395,4522,73
15396,4523,16
15397,4523,46
15398,4523,70
15399,4524,16
15400,4524,44
15401,4524,73
15402,4525,16
15403,4525,44
15404,4525,70
15405,4526,16
15406,4526,52
15407,4526,73
15408,4527,16
15409,4527,52
15410,4527,70
15411,4528,16
15412,4528,52
15413,4528,68
15414,4529,16
15415,4529,44
15416,4529,68
15417,4530,16
15418,4530,52
15419,4530,70
15420,4531,16
15421,4531,52
15422,4531,73
15423,4532,16
15424,4532,44
15425,4532,70
15426,4533,16
15427,4533,44
15428,4533,73
15429,4534,16
15430,4534,78
15431,4534,19
